r,φ,x,y,timestamp,J_t_ABS_Schw,J_r_ABS_Schw,J_φ_ABS_Schw,J_t_SCATT_Schw,J_r_SCATT_Schw,J_φ_SCATT_Schw,J_X_TOTAL_Schw,J_Y_TOTAL_Schw,n
11,2.8108986900540254,-10.403989658706982,3.5716941612515196,2024-09-10T12:53:16.212,-1.3277847460583314,-1.3333136537166181,0.2626250334301525,-17.34206184100148,6.299380116809081,51.88283226953256,-6.236227857652093,-2.8711638184447335,0.8563001792244427
12,2.8108986900540254,-11.349806900407616,3.8963936304562035,2024-09-10T12:53:17.578,-1.2090052903307273,-1.1932461838129942,0.2166062535211482,-18.03855317678266,6.8364330340421295,56.67020218641156,-6.876683129851235,-2.651370579091878,0.8697962096857574
13,2.8108986900540254,-12.29562414210825,4.221093099660887,2024-09-10T12:53:18.908,-1.1107795644192762,-1.0800825251855855,0.18196476556947896,-18.638554233954828,7.292256371608038,61.35769146201452,-7.41264987947543,-2.4602387501039336,0.8810887450743643
14,2.8108986900540254,-13.241441383808885,4.54579256886557,2024-09-10T12:53:20.222,-1.028035638957629,-0.9867103090281334,0.1551789102036929,-19.16003011459924,7.683061973993926,65.96818164079671,-7.867112009282523,-2.2928849179436903,0.8906454117596614
15,2.8108986900540254,-14.18725862550952,4.870492038070254,2024-09-10T12:53:21.525,-0.9572761750581675,-0.9083285037070628,0.13400665607118672,-19.616992780871964,8.021266777110077,70.51890103961544,-8.256937099907377,-2.1454152697979545,0.8988201537197178
16,2.8108986900540254,-15.133075867210154,5.195191507274938,2024-09-10T12:53:22.707,-0.8960034821597594,-0.8415774741974081,0.11696097979286442,-20.02044101056805,8.316457106858028,75.02281534706388,-8.594735379300385,-2.01469155012309,0.9058820128864541
17,2.8108986900540254,-16.07889310891079,5.519890976479622,2024-09-10T12:53:23.974,-0.8423815542652955,-0.7840348287636902,0.10302161013910295,-20.379083817650045,8.576107737471544,79.48973243801153,-8.890096022819211,-1.8981650680194746,0.9120373554217849
18,2.8108986900540254,-17.024710350611425,5.844590445684306,2024-09-10T12:53:25.285,-0.7950277681710657,-0.7339092701344785,0.09146827170445941,-20.699882249092603,8.806108340495989,83.9271297529145,-9.150424735960831,-1.7937522818279379,0.9174461737312133
19,2.8108986900540254,-17.97052759231206,6.169289914888989,2024-09-10T12:53:26.655,-0.7528793145493449,-0.6898472305015227,0.08177989631582183,-20.988454124228486,9.01114905358398,88.34075762066216,-9.381522895429153,-1.6997387959257386,0.9222339356061221
20,2.8108986900540254,-18.916344834012694,6.493989384093672,2024-09-10T12:53:28.015,-0.7151046588935607,-0.6508065968306286,0.07357152632592444,-21.2493748537415,9.195002148150822,92.73508074769047,-9.587993475449258,-1.6147054146934896,0.9265001144950056
21,2.8108986900540254,-19.86216207571333,6.818688853298356,2024-09-10T12:53:29.374,-0.6810431332726623,-0.6159718174878577,0.06655346317804073,-21.486403951063114,9.360731091443416,97.11359630913462,-9.773531860033527,-1.5374699342669107,0.9303244211385836
22,2.8108986900540254,-20.807979317413963,7.143388322503039,2024-09-10T12:53:30.734,-0.6501626897667775,-0.5846953818739751,0.060504130215895194,-21.702656318821433,9.510846174970471,101.47906892404934,-9.941136661857284,-1.4670417076972035,0.9337713772455374
23,2.8108986900540254,-21.753796559114598,7.468087791707723,2024-09-10T12:53:32.098,-0.6220297075118792,-0.5564565732823799,0.05525159258777281,-21.900732846420254,9.647421788870844,105.83370269487796,-10.093265003377303,-1.40258575345042,0.9368936999285972
24,2.8108986900540254,-22.699613800815232,7.792787260912407,2024-09-10T12:53:33.458,-0.5962869955384226,-0.5308318200688705,0.050660703019866374,-22.082821091308677,9.772185623873002,110.179268738967,-10.231948413472143,-1.3433943175752647,0.9397348426878538
25,2.8108986900540254,-23.645431042515867,8.11748673011709,2024-09-10T12:53:34.796,-0.5726374913219813,-0.5074730066489481,0.046623989764162904,-22.250773466124016,9.886587207115669,114.51720193869791,-10.358880461441862,-1.2888642710315312,0.9423309158447566
26,2.8108986900540254,-24.5912482842165,8.442186199321775,2024-09-10T12:53:36.136,-0.5508319944775345,-0.48609135533096387,0.04305508588642351,-22.40616846501891,9.99185098797065,118.8486721330831,-10.475483691428945,-1.2384789505588167,0.9447121537927412
27,2.8108986900540254,-25.537065525917136,8.766885668526458,2024-09-10T12:53:37.474,-0.5306598090775552,-0.4664452763951762,0.03988391778924668,-22.550359267750803,10.089017908063747,123.1746407061483,-10.582961428389524,-1.1917936191976817,0.9469040569191252
28,2.8108986900540254,-26.48288276761777,9.09158513773114,2024-09-10T12:53:38.815,-0.5119415154309594,-0.44833109029767954,0.037053132258120514,-22.684512138713938,10.17897817391132,127.49590165873742,-10.682338167683676,-1.1484236114450894,0.9489282666745872
5,3.141592653589793,-5.0,6.123233995736766e-16,2024-09-10T12:53:40.154,-3.611359453009228,-4.475568029659721,7.752130697852661e-16,-8.904739694729418,-0.10116748469186815,7.12070517718829e-15,4.576735514351589,-2.13967209921418e-15,0.6894404931800051
6,3.141592653589793,-6.0,7.347880794884119e-16,2024-09-10T12:53:41.870,-2.684197350794883,-3.14088801297008,4.2909196042129124e-16,-10.522991775299957,1.31645775103008,9.13214041080726e-15,1.8244302619400001,-1.8169669965933308e-15,0.7044053589233888
7,3.141592653589793,-7.0,8.572527594031472e-16,2024-09-10T12:53:43.462,-2.1703216255373783,-2.425336278186364,2.785793970348119e-16,-12.064125586933113,2.6155567683354235,1.1255731283857138e-14,-0.19022049014905962,-1.6244633772595214e-15,0.7365478405338373
8,3.141592653589793,-8.0,9.797174393178826e-16,2024-09-10T12:53:44.937,-1.8361557375629993,-1.9783345574958897,1.9776264298898036e-16,-13.416705291719271,3.7344967134187153,1.3342877372241292e-14,-1.7561621559228255,-1.4775121656003238e-15,0.7673818545438803
9,3.141592653589793,-9.0,1.102182119232618e-15,2024-09-10T12:53:46.304,-1.5983646280557724,-1.6721020960267279,1.4867854431959443e-16,-14.577632790771743,4.680690843927743,1.5356293972335297e-14,-3.0085887479010154,-1.3543288660659933e-15,0.7937195827983285
10,3.141592653589793,-10.0,1.2246467991473533e-15,2024-09-10T12:53:47.622,-1.419066143951023,-1.4489191313932148,1.1635121097703101e-16,-15.570552345584282,5.478940294269805,1.729675245860966e-14,-4.03002116287659,-1.2477751151973782e-15,0.8156257724689306
11,3.141592653589793,-11.0,1.3471114790620886e-15,2024-09-10T12:53:48.979,-1.2782967661185773,-1.278880793427852,9.380044124924789e-17,-16.42271238477994,6.155217266804585,1.917520269100811e-14,-4.876336473376733,-1.1545485721093108e-15,0.8338105257554691
12,3.141592653589793,-12.0,1.4695761589768238e-15,2024-09-10T12:53:50.317,-1.1644275357980112,-1.1449320954381912,7.737864025045313e-17,-17.158555268787097,6.732094925694122,2.1003635114117197e-14,-5.587162830255931,-1.0725210385585051e-15,0.8490019128692149
13,3.141592653589793,-13.0,1.592040838891559e-15,2024-09-10T12:53:51.635,-1.0701750767244258,-1.036628578777826,6.501361171962369e-17,-17.798419699653365,7.228007040713257,2.279245983569613e-14,-6.191378461935431,-1.0000420066908417e-15,0.861808647638095
14,3.141592653589793,-14.0,1.7145055188062944e-15,2024-09-10T12:53:52.926,-0.9907199966237593,-0.9472123325761431,5.545054005860273e-17,-18.358783065570506,7.657668477212026,2.45500524700697e-14,-6.710456144635883,-9.357420654601766e-16,0.8727106665551083
15,3.141592653589793,-15.0,1.83697019872103e-15,2024-09-10T12:53:54.203,-0.9227328238781431,-0.8721149074286955,4.789026930409169e-17,-18.8528873375272,8.032750611071352,2.628295863447932e-14,-7.160635703642656,-8.784649674862708e-16,0.8820798889684583
16,3.141592653589793,-16.0,1.959434878635765e-15,2024-09-10T12:53:55.327,-0.8638320920366249,-0.8081355891226483,4.180259731199148e-17,-19.291376840846194,8.362522023318355,2.7996243457471923e-14,-7.554386434195707,-8.272323618079986e-16,0.8902040606557209
17,3.141592653589793,-17.0,2.0818995585505003e-15,2024-09-10T12:53:56.585,-0.8122649992513272,-0.7529642738929188,3.6823647572038306e-17,-19.6828441551547,8.654379385906973,2.969382279915405e-14,-7.901415112014054,-7.812172831235162e-16,0.8973069605916401
18,3.141592653589793,-18.0,2.204364238465236e-15,2024-09-10T12:53:57.927,-0.7667101702348726,-0.7048912720078968,3.269647764286677e-17,-20.03426732034381,8.914264640728893,3.1378735139345326e-14,-8.209373368720996,-7.397212523761527e-16,0.903564006194207
19,3.141592653589793,-19.0,2.326828918379971e-15,2024-09-10T12:53:59.262,-0.7261509594698474,-0.6626237644388839,2.923517083063807e-17,-20.35135340764341,9.146987594428083,3.305335168327906e-14,-8.4843638299892,-7.021538810754622e-16,0.9091140128264458
20,3.141592653589793,-20.0,2.4492935982947065e-15,2024-09-10T12:54:00.595,-0.6897913371188383,-0.625165805348883,2.6302350713873627e-17,-20.63880289570976,9.356470939184788,3.4719536333795073e-14,-8.731305133835905,-6.680154457723481e-16,0.9140678606762875
21,3.141592653589793,-21.0,2.5717582782094417e-15,2024-09-10T12:54:01.929,-0.6569984219832785,-0.59173756557712,2.3794619173696435e-17,-20.900515216603292,9.545938680431753,3.6378764728248576e-14,-8.954201114854634,-6.368818335972693e-16,0.9185149620031157
22,3.141592653589793,-22.0,2.6942229581241772e-15,2024-09-10T12:54:03.262,-0.6272622485122622,-0.5617196151861458,2.1632881109147627e-17,-21.139747841311774,9.718060198497659,3.803221432820717e-14,-9.156340583311513,-6.083920089706511e-16,0.922528077521244
23,3.141592653589793,-23.0,2.8166876380389124e-15,2024-09-10T12:54:04.605,-0.600166982298649,-0.5346136215442503,1.9755754191606442e-17,-21.35924007990846,9.875061388610545,3.968083149555969e-14,-9.340447767066294,-5.822375430655437e-16,0.9261669269688518
24,3.141592653589793,-24.0,2.9391523179536475e-15,2024-09-10T12:54:05.935,-0.5753699306814629,-0.5100140794721744,1.811498430126617e-17,-21.56131016567158,10.018810897815422,4.132538241879101e-14,-9.508796818343248,-5.581539663961855e-16,0.9294809275304741
25,3.141592653589793,-25.0,3.061616997868383e-15,2024-09-10T12:54:07.254,-0.5525859758440764,-0.48758761849504967,1.667219496219088e-17,-21.747931824237934,10.15088753329496,4.296649178403479e-14,-9.663299914799909,-5.359136281738195e-16,0.9325112858849572
26,3.141592653589793,-26.0,3.184081677783118e-15,2024-09-10T12:54:08.585,-0.5315758530119528,-0.46705761675341384,1.5396543080308103e-17,-21.920794940036735,10.272633260488103,4.46046720724689e-14,-9.80557564373469,-5.153198026237377e-16,0.9352926054776904
27,3.141592653589793,-27.0,3.3065463576978537e-15,2024-09-10T12:54:09.864,-0.5121372025458432,-0.4481925973316516,1.4263002098439303e-17,-22.08135425978245,10.385195256901792,4.624034681369985e-14,-9.93700265957014,-4.962018468652874e-16,0.9378541458747762
28,3.141592653589793,-28.0,3.429011037612589e-15,2024-09-10T12:54:11.183,-0.4940976543432115,-0.43079736374122435,1.3251086930895734e-17,-22.23086828650506,10.489559452779096,4.787386744494032e-14,-10.058762089037872,-4.784111537086175e-16,0.9402207962388827
